depth,sample
16,D20161011T035451_IFCB110
16,D20161012T121442_IFCB110
16,D20160820T052749_IFCB110
16,D20161001T100117_IFCB110
16,D20160901T080433_IFCB110
16,D20161012T020008_IFCB110
16,D20160826T141123_IFCB110
16,D20160929T033029_IFCB110
16,D20161017T105349_IFCB110
16,D20161002T113039_IFCB110
16,D20160822T093053_IFCB110
16,D20160824T142850_IFCB110
16,D20160903T094538_IFCB110
16,D20160831T153142_IFCB110
16,D20160821T072911_IFCB110
16,D20161008T173203_IFCB110
16,D20160812T150413_IFCB110
16,D20160827T000349_IFCB110
16,D20160811T203147_IFCB110
16,D20160826T145840_IFCB110
16,D20160906T092819_IFCB110
16,D20160828T221047_IFCB110
16,D20160826T211657_IFCB110
16,D20160901T082811_IFCB110
16,D20160911T182956_IFCB110
16,D20160902T054559_IFCB110
16,D20160929T103556_IFCB110
16,D20160913T155055_IFCB110
16,D20160826T110217_IFCB110
16,D20160927T203933_IFCB110
16,D20161011T145641_IFCB110
16,D20160819T151529_IFCB110
16,D20160826T013449_IFCB110
16,D20160820T052749_IFCB110
16,D20160831T084828_IFCB110
16,D20160821T095101_IFCB110
16,D20160824T114323_IFCB110
16,D20160811T185714_IFCB110
16,D20160827T183455_IFCB110
16,D20160901T082811_IFCB110
16,D20161008T175541_IFCB110
16,D20160828T172707_IFCB110
16,D20160812T011525_IFCB110
16,D20160826T145840_IFCB110
16,D20160826T185507_IFCB110
16,D20160825T090024_IFCB110
16,D20161010T140602_IFCB110
16,D20160902T010220_IFCB110
16,D20161008T201735_IFCB110
16,D20161010T041502_IFCB110
16,D20161015T120224_IFCB110
16,D20161009T114105_IFCB110
16,D20161012T084158_IFCB110
16,D20160824T213542_IFCB110
16,D20160827T174739_IFCB110
16,D20160901T195503_IFCB110
16,D20161001T003353_IFCB110
16,D20160828T194857_IFCB110
16,D20161015T190918_IFCB110
16,D20161017T103011_IFCB110
16,D20160824T224637_IFCB110
16,D20160827T220740_IFCB110
16,D20160927T215157_IFCB110
16,D20160822T044659_IFCB110
16,D20161003T231525_IFCB110
16,D20160824T184851_IFCB110
16,D20160824T162701_IFCB110
16,D20160912T185659_IFCB110
16,D20160811T174614_IFCB110
16,D20160827T203307_IFCB110
16,D20160901T124919_IFCB110
16,D20160827T084400_IFCB110
16,D20160828T095801_IFCB110
16,D20161008T210451_IFCB110
16,D20160821T214131_IFCB110
16,D20160824T233304_IFCB110
16,D20161009T054621_IFCB110
16,D20160824T182512_IFCB110
16,D20161010T015312_IFCB110
16,D20160811T211903_IFCB110
16,D20160830T161536_IFCB110
16,D20161017T125200_IFCB110
16,D20161003T231525_IFCB110
16,D20160824T061228_IFCB110
16,D20160903T052538_IFCB110
16,D20160827T172401_IFCB110
16,D20160908T135706_IFCB110
16,D20160824T100850_IFCB110
16,D20160830T155158_IFCB110
16,D20160901T080433_IFCB110
16,D20161016T114208_IFCB110
16,D20160929T055218_IFCB110
16,D20161012T101631_IFCB110
16,D20160824T085755_IFCB110
16,D20161007T214846_IFCB110
16,D20160913T041059_IFCB110
16,D20161017T074443_IFCB110
16,D20160906T234047_IFCB110
16,D20160906T022250_IFCB110
16,D20160901T054244_IFCB110
16,D20160824T081039_IFCB110
16,D20160823T230659_IFCB110
16,D20160827T042354_IFCB110
16,D20161011T035451_IFCB110
16,D20161017T100632_IFCB110
16,D20160813T144402_IFCB110
16,D20160822T152543_IFCB110
16,D20160824T162701_IFCB110
16,D20161009T030054_IFCB110
16,D20160830T183726_IFCB110
16,D20160817T144345_IFCB110
16,D20160830T100420_IFCB110
16,D20160826T143502_IFCB110
16,D20161015T032221_IFCB110
16,D20160905T220249_IFCB110
16,D20160901T131314_IFCB110
16,D20160827T070927_IFCB110
16,D20160813T122212_IFCB110
16,D20160830T155158_IFCB110
16,D20160914T202448_IFCB110
16,D20161012T020008_IFCB110
16,D20161012T110348_IFCB110
16,D20160828T214708_IFCB110
16,D20160904T072705_IFCB110
16,D20160908T184055_IFCB110
16,D20161008T215208_IFCB110
16,D20160827T194550_IFCB110
16,D20160827T084400_IFCB110
16,D20160912T044601_IFCB110
16,D20160811T203147_IFCB110
16,D20160902T195820_IFCB110
16,D20161008T190641_IFCB110
16,D20161007T025403_IFCB110
16,D20161008T071728_IFCB110
16,D20160827T022538_IFCB110
16,D20161001T073928_IFCB110
16,D20161017T131538_IFCB110
16,D20160911T182956_IFCB110
16,D20160907T164136_IFCB110
16,D20161017T133916_IFCB110
16,D20160829T142104_IFCB110
16,D20160910T114441_IFCB110
16,D20160830T225727_IFCB110
16,D20161012T073104_IFCB110
16,D20160824T103228_IFCB110
16,D20160903T094538_IFCB110
16,D20161006T011751_IFCB110
16,D20160811T192052_IFCB110
16,D20160811T101620_IFCB110
16,D20161009T014959_IFCB110
16,D20160929T044124_IFCB110
16,D20161004T134839_IFCB110
16,D20160812T102018_IFCB110
16,D20160824T142850_IFCB110
16,D20161005T225601_IFCB110
16,D20160902T030031_IFCB110
16,D20160826T160934_IFCB110
16,D20160827T062205_IFCB110
16,D20160830T071853_IFCB110
16,D20160821T024533_IFCB110
16,D20161007T051553_IFCB110
16,D20161014T091323_IFCB110
16,D20160812T220952_IFCB110
16,D20161012T055631_IFCB110
16,D20161005T013758_IFCB110
16,D20160824T191229_IFCB110
16,D20160813T051520_IFCB110
16,D20160822T154958_IFCB110
16,D20160929T103556_IFCB110
16,D20160824T153945_IFCB110
16,D20160929T030651_IFCB110
16,D20160906T121346_IFCB110
16,D20160906T070629_IFCB110
16,D20161014T113513_IFCB110
16,D20160822T225531_IFCB110
16,D20160901T175652_IFCB110
16,D20160909T205003_IFCB110
16,D20160811T194430_IFCB110
16,D20161008T201735_IFCB110
16,D20160823T204510_IFCB110
16,D20161005T155026_IFCB110
16,D20160913T181250_IFCB110
16,D20161013T234552_IFCB110
16,D20161001T144423_IFCB110
16,D20160929T061556_IFCB110
16,D20160829T113537_IFCB110
16,D20160906T214235_IFCB110
16,D20160828T025233_IFCB110
16,D20161004T183224_IFCB110
16,D20160813T144402_IFCB110
16,D20160901T102622_IFCB110
16,D20161012T134921_IFCB110
16,D20160902T032410_IFCB110
16,D20160830T045703_IFCB110
16,D20161012T022346_IFCB110
16,D20160904T070327_IFCB110
16,D20160826T154556_IFCB110
16,D20160828T121951_IFCB110
16,D20160821T143439_IFCB110
16,D20161006T060136_IFCB110
16,D20160811T104040_IFCB110
16,D20160911T041857_IFCB110
16,D20161007T073742_IFCB110
16,D20160928T145349_IFCB110
16,D20161008T175541_IFCB110
16,D20160825T015455_IFCB110
16,D20160827T110549_IFCB110
16,D20160929T002123_IFCB110
16,D20160830T023514_IFCB110
16,D20160927T201555_IFCB110
16,D20160827T220740_IFCB110
16,D20160827T101833_IFCB110
16,D20160906T141203_IFCB110
16,D20160811T161141_IFCB110
16,D20160824T123039_IFCB110
16,D20160826T132407_IFCB110
16,D20160906T115008_IFCB110
16,D20160903T213609_IFCB110
16,D20161017T072105_IFCB110
16,D20161006T153338_IFCB110
16,D20160827T062205_IFCB110
16,D20161012T024725_IFCB110
16,D20160822T000321_IFCB110
16,D20160811T194430_IFCB110
16,D20161012T123821_IFCB110
16,D20161003T231525_IFCB110
16,D20161004T013725_IFCB110
16,D20160906T191921_IFCB110
16,D20160829T115915_IFCB110
16,D20160913T225628_IFCB110
16,D20160831T155520_IFCB110
16,D20160824T213542_IFCB110
16,D20160904T044138_IFCB110
16,D20161016T092018_IFCB110
16,D20160822T000321_IFCB110
16,D20160827T095454_IFCB110
16,D20161009T114105_IFCB110
16,D20160826T191846_IFCB110
16,D20160831T011917_IFCB110
16,D20160831T034106_IFCB110
16,D20161003T205335_IFCB110
16,D20160811T203147_IFCB110
16,D20160811T222958_IFCB110
16,D20160820T004411_IFCB110
16,D20160902T102938_IFCB110
16,D20160824T165040_IFCB110
16,D20160825T112218_IFCB110
16,D20160909T231153_IFCB110
16,D20160819T222222_IFCB110
16,D20161012T044536_IFCB110
16,D20160929T050502_IFCB110
16,D20161017T041200_IFCB110
16,D20161012T042158_IFCB110
16,D20160910T052628_IFCB110
16,D20161017T063349_IFCB110
16,D20160830T232105_IFCB110
16,D20161008T142257_IFCB110
16,D20160821T050722_IFCB110
16,D20161009T065721_IFCB110
16,D20160903T001821_IFCB110
16,D20161008T215208_IFCB110
16,D20161001T192802_IFCB110
16,D20160901T153503_IFCB110
16,D20160927T203933_IFCB110
16,D20161007T073742_IFCB110
16,D20161012T042158_IFCB110
16,D20161004T035915_IFCB110
16,D20160913T181250_IFCB110
16,D20160813T025331_IFCB110
16,D20160908T065130_IFCB110
16,D20160826T160934_IFCB110
16,D20161012T092915_IFCB110
16,D20160828T144140_IFCB110
16,D20160826T191846_IFCB110
16,D20160929T112312_IFCB110
16,D20160903T050200_IFCB110
16,D20160824T151607_IFCB110
16,D20160828T150518_IFCB110
16,D20160827T181117_IFCB110
16,D20160824T094512_IFCB110
16,D20160831T034106_IFCB110
16,D20160901T032054_IFCB110
16,D20161013T212357_IFCB110
16,D20160827T075643_IFCB110
16,D20160911T090237_IFCB110
16,D20160822T152543_IFCB110
16,D20161006T201717_IFCB110
16,D20161001T234107_IFCB110
16,D20160811T211903_IFCB110
16,D20161012T022346_IFCB110
16,D20160823T202113_IFCB110
16,D20161006T082325_IFCB110
16,D20161007T122127_IFCB110
16,D20160831T014255_IFCB110
16,D20160906T000101_IFCB110
16,D20161012T121442_IFCB110
16,D20161009T030054_IFCB110
16,D20160926T161715_IFCB110
16,D20160811T220620_IFCB110
16,D20160818T195623_IFCB110
16,D20160929T094840_IFCB110
16,D20161017T094254_IFCB110
16,D20160911T134617_IFCB110
16,D20160827T104211_IFCB110
16,D20160902T102938_IFCB110
16,D20160929T070313_IFCB110
16,D20160929T090123_IFCB110
16,D20160910T052628_IFCB110
16,D20161008T164446_IFCB110
16,D20161017T100632_IFCB110
16,D20160818T224245_IFCB110
16,D20160929T072651_IFCB110
16,D20161012T044536_IFCB110
16,D20161016T065828_IFCB110
16,D20160913T014905_IFCB110
16,D20160824T035038_IFCB110
16,D20160901T012243_IFCB110
16,D20160811T205525_IFCB110
16,D20161014T042943_IFCB110
16,D20160929T044124_IFCB110
16,D20160906T000101_IFCB110
16,D20161016T114208_IFCB110
16,D20160831T130953_IFCB110
16,D20160829T003222_IFCB110
16,D20160902T003842_IFCB110
16,D20160929T081407_IFCB110
16,D20160820T145506_IFCB110
16,D20161006T011751_IFCB110
16,D20160827T055827_IFCB110
16,D20161010T112035_IFCB110
16,D20160927T155548_IFCB110
16,D20160824T193607_IFCB110
16,D20161008T230302_IFCB110
16,D20160820T030600_IFCB110
16,D20160822T132716_IFCB110
16,D20160825T134413_IFCB110
16,D20161001T144423_IFCB110
16,D20161009T052243_IFCB110
16,D20160829T184105_IFCB110
16,D20160828T051422_IFCB110
16,D20161006T131149_IFCB110
16,D20160831T062639_IFCB110
16,D20160910T052628_IFCB110
16,D20161004T161029_IFCB110
16,D20160926T135526_IFCB110
16,D20160821T214131_IFCB110
16,D20161003T064107_IFCB110
16,D20160901T034433_IFCB110
16,D20160827T082022_IFCB110
16,D20160928T171544_IFCB110
16,D20161008T023349_IFCB110
16,D20160821T002344_IFCB110
16,D20160824T061228_IFCB110
16,D20160819T173719_IFCB110
16,D20160831T230054_IFCB110
16,D20160906T095157_IFCB110
16,D20160904T044138_IFCB110
16,D20161008T195357_IFCB110
16,D20160911T134617_IFCB110
16,D20160830T025852_IFCB110
16,D20160928T215923_IFCB110
16,D20160910T162822_IFCB110
16,D20160929T090123_IFCB110
16,D20161017T091916_IFCB110
16,D20161011T083829_IFCB110
16,D20160825T090024_IFCB110
16,D20160828T025233_IFCB110
16,D20160912T092940_IFCB110
16,D20161011T035451_IFCB110
16,D20160824T012849_IFCB110
16,D20160828T073612_IFCB110
16,D20161012T115104_IFCB110
16,D20160827T192212_IFCB110
16,D20160829T164254_IFCB110
16,D20160825T134413_IFCB110
16,D20161007T192656_IFCB110
16,D20161009T032432_IFCB110
16,D20160811T104040_IFCB110
16,D20161010T160414_IFCB110
16,D20161013T212357_IFCB110
16,D20160912T214227_IFCB110
16,D20160903T074727_IFCB110
16,D20160828T031611_IFCB110
16,D20161008T001200_IFCB110
16,D20160828T221047_IFCB110
16,D20160906T185543_IFCB110
16,D20161004T062110_IFCB110
16,D20160829T164254_IFCB110
16,D20161013T164000_IFCB110
16,D20160827T112927_IFCB110
16,D20160811T222958_IFCB110
16,D20160912T211849_IFCB110
16,D20161017T083200_IFCB110
16,D20160812T011525_IFCB110
16,D20160929T092502_IFCB110
16,D20160831T060301_IFCB110
16,D20161016T092018_IFCB110
16,D20161009T041148_IFCB110
16,D20160904T070327_IFCB110
16,D20160910T074818_IFCB110
16,D20161001T192802_IFCB110
16,D20161004T134839_IFCB110
16,D20160831T223716_IFCB110
16,D20160908T020750_IFCB110
16,D20161008T023349_IFCB110
16,D20161009T060959_IFCB110
16,D20160824T100850_IFCB110
16,D20160828T102140_IFCB110
16,D20160910T030439_IFCB110
16,D20160821T095101_IFCB110
16,D20160826T134745_IFCB110
16,D20160828T170329_IFCB110
16,D20160902T074410_IFCB110
16,D20160827T073305_IFCB110
16,D20160828T172707_IFCB110
16,D20161011T220211_IFCB110
16,D20160901T173314_IFCB110
16,D20161008T204113_IFCB110
16,D20160930T172814_IFCB110
16,D20160821T165629_IFCB110
16,D20160826T061828_IFCB110
16,D20160828T031611_IFCB110
16,D20161012T073104_IFCB110
16,D20160929T002123_IFCB110
16,D20160827T064549_IFCB110
16,D20160819T200015_IFCB110
16,D20161017T065727_IFCB110
16,D20160820T030600_IFCB110
16,D20160825T041645_IFCB110
16,D20160903T030348_IFCB110
16,D20160827T064549_IFCB110
16,D20160812T150413_IFCB110
16,D20160822T132716_IFCB110
16,D20160826T035639_IFCB110
16,D20161008T181919_IFCB110
16,D20160827T044732_IFCB110
16,D20161011T171831_IFCB110
16,D20160929T105934_IFCB110
16,D20160827T194550_IFCB110
16,D20160906T115008_IFCB110
16,D20160830T161536_IFCB110
16,D20160902T193442_IFCB110
16,D20160820T171656_IFCB110
16,D20161012T070725_IFCB110
16,D20160824T171418_IFCB110
16,D20161012T081820_IFCB110
16,D20160911T205146_IFCB110
16,D20160902T215631_IFCB110
16,D20160831T082450_IFCB110
16,D20160824T171418_IFCB110
16,D20160827T181117_IFCB110
16,D20161009T052243_IFCB110
16,D20160819T103151_IFCB110
16,D20160929T081407_IFCB110
16,D20161012T050914_IFCB110
16,D20160901T221653_IFCB110
16,D20160821T214131_IFCB110
16,D20161014T042943_IFCB110
16,D20160813T051520_IFCB110
16,D20160910T114441_IFCB110
16,D20160830T071853_IFCB110
16,D20160827T161306_IFCB110
16,D20161011T145641_IFCB110
16,D20161002T064654_IFCB110
16,D20160819T103151_IFCB110
16,D20160827T170023_IFCB110
16,D20160902T074410_IFCB110
16,D20160825T063834_IFCB110
16,D20160906T234047_IFCB110
16,D20160824T092133_IFCB110
16,D20160819T151529_IFCB110
16,D20160902T215631_IFCB110
16,D20160926T221148_IFCB110
16,D20161005T225601_IFCB110
16,D20160831T230054_IFCB110
16,D20161014T184207_IFCB110
16,D20161012T081820_IFCB110
16,D20160901T124919_IFCB110
16,D20160912T000053_IFCB110
16,D20160811T154803_IFCB110
16,D20160828T192519_IFCB110
16,D20161012T090537_IFCB110
16,D20161012T020008_IFCB110
16,D20160820T004411_IFCB110
16,D20160821T165629_IFCB110
16,D20160902T195820_IFCB110
16,D20160829T161916_IFCB110
16,D20160929T035407_IFCB110
16,D20161013T190202_IFCB110
16,D20160831T111018_IFCB110
16,D20161015T213113_IFCB110
16,D20160824T202431_IFCB110
16,D20161008T142257_IFCB110
16,D20161009T184633_IFCB110
16,D20161008T184257_IFCB110
16,D20160901T151125_IFCB110
16,D20160824T140512_IFCB110
16,D20160828T170329_IFCB110
16,D20160902T215631_IFCB110
16,D20160824T083417_IFCB110
16,D20160827T185834_IFCB110
16,D20160909T231153_IFCB110
16,D20160904T050516_IFCB110
16,D20160819T010434_IFCB110
16,D20160831T175332_IFCB110
16,D20160908T091324_IFCB110
16,D20161008T093918_IFCB110
16,D20160906T070629_IFCB110
16,D20160828T121951_IFCB110
16,D20160901T195503_IFCB110
16,D20161012T090537_IFCB110
16,D20160811T194430_IFCB110
16,D20160912T070751_IFCB110
16,D20160903T052538_IFCB110
16,D20161012T112726_IFCB110
16,D20160906T022250_IFCB110
16,D20160831T084828_IFCB110
16,D20160913T155055_IFCB110
16,D20161009T043526_IFCB110
16,D20160904T021948_IFCB110
16,D20160811T222958_IFCB110
16,D20160811T185714_IFCB110
16,D20160929T041745_IFCB110
16,D20160928T171544_IFCB110
16,D20160812T124224_IFCB110
16,D20160822T154958_IFCB110
16,D20160820T074939_IFCB110
16,D20160821T024533_IFCB110
16,D20161017T080821_IFCB110
16,D20161008T181919_IFCB110
16,D20160912T214227_IFCB110
16,D20161001T051733_IFCB110
16,D20161006T201717_IFCB110
16,D20161009T210823_IFCB110
16,D20161011T194021_IFCB110
16,D20161014T091323_IFCB110
16,D20160812T124224_IFCB110
16,D20160824T204826_IFCB110
16,D20160824T085755_IFCB110
16,D20160831T155520_IFCB110
16,D20160824T222259_IFCB110
16,D20161008T230302_IFCB110
16,D20161008T142257_IFCB110
16,D20161009T140255_IFCB110
16,D20161010T134224_IFCB110
16,D20160930T172814_IFCB110
16,D20161011T083829_IFCB110
16,D20160927T212802_IFCB110
16,D20160824T063606_IFCB110
16,D20161015T213113_IFCB110
16,D20160908T161857_IFCB110
16,D20161012T042158_IFCB110
16,D20161004T035915_IFCB110
16,D20160827T141455_IFCB110
16,D20160831T155520_IFCB110
16,D20160826T141123_IFCB110
16,D20160912T022350_IFCB110
16,D20161004T013725_IFCB110
16,D20160824T125417_IFCB110
16,D20161014T020748_IFCB110
16,D20160927T133358_IFCB110
16,D20160826T165651_IFCB110
16,D20160824T202431_IFCB110
16,D20160830T074231_IFCB110
16,D20161012T092915_IFCB110
16,D20160913T063254_IFCB110
16,D20161014T184207_IFCB110
16,D20160828T095801_IFCB110
16,D20161008T181919_IFCB110
16,D20160908T113515_IFCB110
16,D20161010T160414_IFCB110
16,D20160901T032054_IFCB110
16,D20160824T173756_IFCB110
16,D20160824T182512_IFCB110
16,D20160829T142104_IFCB110
16,D20161014T184207_IFCB110
16,D20160830T203538_IFCB110
16,D20160827T112927_IFCB110
16,D20160901T082811_IFCB110
16,D20160823T202113_IFCB110
16,D20161016T043638_IFCB110
16,D20160826T152218_IFCB110
16,D20160824T173756_IFCB110
16,D20160812T075721_IFCB110
16,D20161011T220211_IFCB110
16,D20160830T052042_IFCB110
16,D20161014T162017_IFCB110
16,D20160813T051520_IFCB110
16,D20160827T104211_IFCB110
16,D20160829T113537_IFCB110
16,D20160827T170023_IFCB110
16,D20160828T144140_IFCB110
16,D20161012T134921_IFCB110
16,D20160901T060622_IFCB110
16,D20160929T072651_IFCB110
16,D20160813T073710_IFCB110
16,D20160811T205525_IFCB110
16,D20160906T050818_IFCB110
16,D20160827T115305_IFCB110
16,D20160824T035038_IFCB110
16,D20160824T160323_IFCB110
16,D20160827T200928_IFCB110
16,D20161017T100632_IFCB110
16,D20161016T043638_IFCB110
16,D20160903T120727_IFCB110
16,D20160826T154556_IFCB110
16,D20161015T142413_IFCB110
16,D20161008T210451_IFCB110
16,D20160824T125417_IFCB110
16,D20160827T110549_IFCB110
16,D20160905T213911_IFCB110
16,D20161017T065727_IFCB110
16,D20161002T090843_IFCB110
16,D20160827T172401_IFCB110
16,D20160822T203342_IFCB110
16,D20160828T073612_IFCB110
16,D20161014T065133_IFCB110
16,D20160911T041857_IFCB110
16,D20160830T161536_IFCB110
16,D20160829T115915_IFCB110
16,D20160904T021948_IFCB110
16,D20160912T141320_IFCB110
16,D20161005T110522_IFCB110
16,D20161017T125200_IFCB110
16,D20160819T054812_IFCB110
16,D20161016T065828_IFCB110
16,D20160828T051422_IFCB110
16,D20160826T061828_IFCB110
16,D20160927T155548_IFCB110
16,D20161005T035953_IFCB110
16,D20161008T195357_IFCB110
16,D20161015T235258_IFCB110
16,D20160913T225628_IFCB110
16,D20160904T024326_IFCB110
16,D20160825T160608_IFCB110
16,D20160830T203538_IFCB110
16,D20161010T204752_IFCB110
16,D20160903T074727_IFCB110
16,D20160821T050722_IFCB110
16,D20160903T171609_IFCB110
16,D20160824T012849_IFCB110
16,D20161002T193915_IFCB110
16,D20160901T151125_IFCB110
16,D20160930T221203_IFCB110
16,D20160826T134745_IFCB110
16,D20160903T024010_IFCB110
16,D20160828T150518_IFCB110
16,D20160824T125417_IFCB110
16,D20161008T175541_IFCB110
16,D20161009T001526_IFCB110
16,D20160911T160807_IFCB110
16,D20161012T035819_IFCB110
16,D20161011T083829_IFCB110
16,D20160819T081002_IFCB110
16,D20161015T235258_IFCB110
16,D20160913T110716_IFCB110
16,D20160824T184851_IFCB110
16,D20161017T094254_IFCB110
16,D20160826T013449_IFCB110
16,D20160824T193607_IFCB110
16,D20160929T112312_IFCB110
16,D20160829T115915_IFCB110
16,D20160824T215921_IFCB110
16,D20161015T164728_IFCB110
16,D20160926T135526_IFCB110
16,D20160827T183455_IFCB110
16,D20160826T143502_IFCB110
16,D20161012T055631_IFCB110
16,D20161002T145530_IFCB110
16,D20161006T104515_IFCB110
16,D20160831T040444_IFCB110
16,D20160911T205146_IFCB110
16,D20160929T070313_IFCB110
16,D20160912T220605_IFCB110
16,D20160825T041645_IFCB110
16,D20160828T214708_IFCB110
16,D20160908T161857_IFCB110
16,D20161012T053253_IFCB110
16,D20161001T100117_IFCB110
16,D20161011T220211_IFCB110
16,D20161012T033441_IFCB110
16,D20160929T052840_IFCB110
16,D20161008T190641_IFCB110
16,D20161008T215208_IFCB110
16,D20160911T205146_IFCB110
16,D20160912T211849_IFCB110
16,D20160811T110418_IFCB110
16,D20160929T075029_IFCB110
16,D20160826T084028_IFCB110
16,D20161001T025543_IFCB110
16,D20160906T143541_IFCB110
16,D20160903T100916_IFCB110
16,D20160826T084028_IFCB110
16,D20161016T114208_IFCB110
16,D20160830T074231_IFCB110
16,D20160811T180952_IFCB110
16,D20160824T063606_IFCB110
16,D20160912T115130_IFCB110
16,D20160901T224031_IFCB110
16,D20161011T171831_IFCB110
16,D20161003T183145_IFCB110
16,D20160928T215923_IFCB110
16,D20161017T122822_IFCB110
16,D20161017T133916_IFCB110
16,D20161012T084158_IFCB110
16,D20160820T074939_IFCB110
16,D20160823T011720_IFCB110
16,D20160823T230659_IFCB110
16,D20161014T020748_IFCB110
16,D20161012T031103_IFCB110
16,D20160911T064047_IFCB110
16,D20161015T164728_IFCB110
16,D20160906T121346_IFCB110
16,D20160930T195003_IFCB110
16,D20161015T213113_IFCB110
16,D20160827T192212_IFCB110
16,D20161008T195357_IFCB110
16,D20160822T070854_IFCB110
16,D20161001T100117_IFCB110
16,D20160824T222259_IFCB110
16,D20161017T063349_IFCB110
16,D20160826T134745_IFCB110
16,D20160823T011720_IFCB110
16,D20160927T003338_IFCB110
16,D20160813T025331_IFCB110
16,D20160907T212410_IFCB110
16,D20160829T000844_IFCB110
16,D20160906T070629_IFCB110
16,D20160910T114441_IFCB110
16,D20161002T171725_IFCB110
16,D20160824T074701_IFCB110
16,D20160824T092133_IFCB110
16,D20161002T090843_IFCB110
16,D20160828T053801_IFCB110
